Country,Year,Category,Value
Ireland,1987,Nuclear,0
Ireland,1988,Nuclear,0
Ireland,1989,Nuclear,0
Ireland,1990,Nuclear,0
Ireland,1991,Nuclear,0
Ireland,1992,Nuclear,0
Ireland,1993,Nuclear,0
Ireland,1994,Nuclear,0
Ireland,1995,Nuclear,0
Ireland,1996,Nuclear,0
Ireland,1997,Nuclear,0
Ireland,1998,Nuclear,0
Ireland,1999,Nuclear,0
Ireland,2000,Nuclear,0
Ireland,2001,Nuclear,0
Ireland,2002,Nuclear,0
Ireland,2003,Nuclear,0
Ireland,2004,Nuclear,0
Ireland,2005,Nuclear,0
Ireland,2006,Nuclear,0
Ireland,2007,Nuclear,0
Ireland,2008,Nuclear,0
Ireland,2009,Nuclear,0
Ireland,2010,Nuclear,0
Ireland,2011,Nuclear,0
Ireland,2012,Nuclear,0
Ireland,2013,Nuclear,0
Ireland,2014,Nuclear,0
Ireland,2015,Nuclear,0
Ireland,2016,Nuclear,0
Ireland,2017,Nuclear,0
Ireland,2018,Nuclear,0
Ireland,2019,Nuclear,0
Ireland,2020,Nuclear,0
Ireland,1971,Renewable sources,466
Ireland,1972,Renewable sources,682
Ireland,1973,Renewable sources,644
Ireland,1974,Renewable sources,786
Ireland,1975,Renewable sources,521
Ireland,1976,Renewable sources,594
Ireland,1977,Renewable sources,749
Ireland,1978,Renewable sources,698
Ireland,1979,Renewable sources,826
Ireland,1980,Renewable sources,838
Ireland,1981,Renewable sources,862
Ireland,1982,Renewable sources,802
Ireland,1983,Renewable sources,784
Ireland,1984,Renewable sources,688
Ireland,1985,Renewable sources,833
Ireland,1986,Renewable sources,919
Ireland,1987,Renewable sources,681
Ireland,1988,Renewable sources,872
Ireland,1989,Renewable sources,692
Ireland,1990,Renewable sources,697
Ireland,1991,Renewable sources,746
Ireland,1992,Renewable sources,822
Ireland,1993,Renewable sources,780
Ireland,1994,Renewable sources,939
Ireland,1995,Renewable sources,729
Ireland,1996,Renewable sources,763
Ireland,1997,Renewable sources,809
Ireland,1998,Renewable sources,1170
Ireland,1999,Renewable sources,1125
Ireland,2000,Renewable sources,1186
Ireland,2001,Renewable sources,1027
Ireland,2002,Renewable sources,1382
Ireland,2003,Renewable sources,1138
Ireland,2004,Renewable sources,1394
Ireland,2005,Renewable sources,1873
Ireland,2006,Renewable sources,2475
Ireland,2007,Renewable sources,2802
Ireland,2008,Renewable sources,3595
Ireland,2009,Renewable sources,4118
Ireland,2010,Renewable sources,3729
Ireland,2011,Renewable sources,5424
Ireland,2012,Renewable sources,5256
Ireland,2013,Renewable sources,5628
Ireland,2014,Renewable sources,6392
Ireland,2015,Renewable sources,7861
Ireland,2016,Renewable sources,7513
Ireland,2017,Renewable sources,8882
Ireland,2018,Renewable sources,10199
Ireland,2019,Renewable sources,11780
Ireland,2020,Renewable sources,13442
Ireland,1971,Total,6304
Ireland,1972,Total,6889
Ireland,1973,Total,7348
Ireland,1974,Total,7631
Ireland,1975,Total,7521
Ireland,1976,Total,8308
Ireland,1977,Total,9021
Ireland,1978,Total,9646
Ireland,1979,Total,10640
Ireland,1980,Total,10566
Ireland,1981,Total,10529
Ireland,1982,Total,10530
Ireland,1983,Total,10784
Ireland,1984,Total,11236
Ireland,1985,Total,11741
Ireland,1986,Total,12307
Ireland,1987,Total,12629
Ireland,1988,Total,12895
Ireland,1989,Total,13534
Ireland,1990,Total,14229
Ireland,1991,Total,14930
Ireland,1992,Total,15780
Ireland,1993,Total,16149
Ireland,1994,Total,16828
Ireland,1995,Total,17604
Ireland,1996,Total,18920
Ireland,1997,Total,19689
Ireland,1998,Total,20878
Ireland,1999,Total,21766
Ireland,2000,Total,23674
Ireland,2001,Total,24632
Ireland,2002,Total,24843
Ireland,2003,Total,24861
Ireland,2004,Total,25215
Ireland,2005,Total,25626
Ireland,2006,Total,27116
Ireland,2007,Total,28358
Ireland,2008,Total,29916
Ireland,2009,Total,27967
Ireland,2010,Total,28176
Ireland,2011,Total,27164
Ireland,2012,Total,27143
Ireland,2013,Total,25576
Ireland,2014,Total,25808
Ireland,2015,Total,28103
Ireland,2016,Total,30221
Ireland,2017,Total,30672
Ireland,2018,Total,30896
Ireland,2019,Total,30696
Ireland,2020,Total,32008
Israel,1971,Fossil fuels,7639
Israel,1972,Fossil fuels,8478
Israel,1973,Fossil fuels,8720
Israel,1974,Fossil fuels,9158
Israel,1975,Fossil fuels,9712
Israel,1976,Fossil fuels,10361
Israel,1977,Fossil fuels,11108
Israel,1978,Fossil fuels,11874
Israel,1979,Fossil fuels,12436
Israel,1980,Fossil fuels,12404
Israel,1981,Fossil fuels,12975
Israel,1982,Fossil fuels,13639
Israel,1983,Fossil fuels,14354
Israel,1984,Fossil fuels,14663
Israel,1985,Fossil fuels,15430
Israel,1986,Fossil fuels,16028
Israel,1987,Fossil fuels,17667
Israel,1988,Fossil fuels,19342
Israel,1989,Fossil fuels,20450
Israel,1990,Fossil fuels,20895
Israel,1991,Fossil fuels,21508
Israel,1992,Fossil fuels,25115
Israel,1993,Fossil fuels,25989
Israel,1994,Fossil fuels,28401
Israel,1995,Fossil fuels,30400
Israel,1996,Fossil fuels,32507
Israel,1997,Fossil fuels,35075
Israel,1998,Fossil fuels,37930
Israel,1999,Fossil fuels,39182
Israel,2000,Fossil fuels,42630
Israel,2001,Fossil fuels,43931
Israel,2002,Fossil fuels,45468
Israel,2003,Fossil fuels,46998
Israel,2004,Fossil fuels,47240
Israel,2005,Fossil fuels,48563
Israel,2006,Fossil fuels,50533
Israel,2007,Fossil fuels,53768
Israel,2008,Fossil fuels,56750
Israel,2009,Fossil fuels,54641
Israel,2010,Fossil fuels,58389
Israel,2011,Fossil fuels,59298
Israel,2012,Fossil fuels,62519
Israel,2013,Fossil fuels,60751
Israel,2014,Fossil fuels,59892
Israel,2015,Fossil fuels,63012
Israel,2016,Fossil fuels,65318
Israel,2017,Fossil fuels,65742
Israel,2018,Fossil fuels,66978
Israel,2019,Fossil fuels,68796
Israel,2020,Fossil fuels,68299
Israel,1971,Nuclear,0
Israel,1972,Nuclear,0
Israel,1973,Nuclear,0
Israel,1974,Nuclear,0
Israel,1975,Nuclear,0
Israel,1976,Nuclear,0
Israel,1977,Nuclear,0
Israel,1978,Nuclear,0
Israel,1979,Nuclear,0
Israel,1980,Nuclear,0
Israel,1981,Nuclear,0
Israel,1982,Nuclear,0
Israel,1983,Nuclear,0
Israel,1984,Nuclear,0
Israel,1985,Nuclear,0
Israel,1986,Nuclear,0
Israel,1987,Nuclear,0
Israel,1988,Nuclear,0
Israel,1989,Nuclear,0
Israel,1990,Nuclear,0
Israel,1991,Nuclear,0
Israel,1992,Nuclear,0
Israel,1993,Nuclear,0
Israel,1994,Nuclear,0
Israel,1995,Nuclear,0
Israel,1996,Nuclear,0
Israel,1997,Nuclear,0
Israel,1998,Nuclear,0
Israel,1999,Nuclear,0
Israel,2000,Nuclear,0
Israel,2001,Nuclear,0
Israel,2002,Nuclear,0
Israel,2003,Nuclear,0
Israel,2004,Nuclear,0
Israel,2005,Nuclear,0
Israel,2006,Nuclear,0
Israel,2007,Nuclear,0
Israel,2008,Nuclear,0
Israel,2009,Nuclear,0
Israel,2010,Nuclear,0
Israel,2011,Nuclear,0
Israel,2012,Nuclear,0
Israel,2013,Nuclear,0
Israel,2014,Nuclear,0
Israel,2015,Nuclear,0
Israel,2016,Nuclear,0
Israel,2017,Nuclear,0
Israel,2018,Nuclear,0
Israel,2019,Nuclear,0
Israel,2020,Nuclear,0
Israel,1971,Renewable sources,0
Israel,1972,Renewable sources,0
Israel,1973,Renewable sources,0
Israel,1974,Renewable sources,0
Israel,1975,Renewable sources,0
Israel,1976,Renewable sources,0
Israel,1977,Renewable sources,0
Israel,1978,Renewable sources,0
Israel,1979,Renewable sources,0
Israel,1980,Renewable sources,0
Israel,1981,Renewable sources,2
Israel,1982,Renewable sources,2
Israel,1983,Renewable sources,1
Israel,1984,Renewable sources,2
Israel,1985,Renewable sources,2
Israel,1986,Renewable sources,6
Israel,1987,Renewable sources,10
Israel,1988,Renewable sources,10
Israel,1989,Renewable sources,3
Israel,1990,Renewable sources,3
Israel,1991,Renewable sources,6
Israel,1992,Renewable sources,29
Israel,1993,Renewable sources,26
Israel,1994,Renewable sources,23
Israel,1995,Renewable sources,25
Israel,1996,Renewable sources,24
Israel,1997,Renewable sources,25
Israel,1998,Renewable sources,25
Israel,1999,Renewable sources,33
Israel,2000,Renewable sources,31
Israel,2001,Renewable sources,20
Israel,2002,Renewable sources,32
Israel,2003,Renewable sources,43
Israel,2004,Renewable sources,39
Israel,2005,Renewable sources,39
Israel,2006,Renewable sources,25
Israel,2007,Renewable sources,24
Israel,2008,Renewable sources,32
Israel,2009,Renewable sources,99
Israel,2010,Renewable sources,171
Israel,2011,Renewable sources,300
Israel,2012,Renewable sources,484
Israel,2013,Renewable sources,571
Israel,2014,Renewable sources,921
Israel,2015,Renewable sources,1214
Israel,2016,Renewable sources,1658
Israel,2017,Renewable sources,1691
Israel,2018,Renewable sources,1757
Israel,2019,Renewable sources,3478
Israel,2020,Renewable sources,4294
Israel,1971,Total,7639
Israel,1972,Total,8478
Israel,1973,Total,8720
Israel,1974,Total,9158
Israel,1975,Total,9712
Israel,1976,Total,10361
Israel,1977,Total,11108
Israel,1978,Total,11874
Israel,1979,Total,12436
Israel,1980,Total,12404
Israel,1981,Total,12977
Israel,1982,Total,13641
Israel,1983,Total,14355
Israel,1984,Total,14665
Israel,1985,Total,15432
Israel,1986,Total,16034
Israel,1987,Total,17677
Israel,1988,Total,19352
Israel,1989,Total,20453
Israel,1990,Total,20898
Israel,1991,Total,21514
Israel,1992,Total,25144
Israel,1993,Total,26015
Israel,1994,Total,28424
Israel,1995,Total,30425
Israel,1996,Total,32531
Israel,1997,Total,35100
Israel,1998,Total,37955
Israel,1999,Total,39215
Israel,2000,Total,42661
Israel,2001,Total,43951
Israel,2002,Total,45500
Israel,2003,Total,47041
Israel,2004,Total,47279
Israel,2005,Total,48602
Israel,2006,Total,50558
Israel,2007,Total,53792
Israel,2008,Total,57002
Israel,2009,Total,55008
Israel,2010,Total,58592
Israel,2011,Total,59678
Israel,2012,Total,63003
Israel,2013,Total,61322
Israel,2014,Total,60813
Israel,2015,Total,64226
Israel,2016,Total,66976
Israel,2017,Total,67674
Israel,2018,Total,68894
Israel,2019,Total,72524
Israel,2020,Total,72843
Italy,1971,Fossil fuels,77267
Italy,1972,Fossil fuels,85113
Italy,1973,Fossil fuels,99406
Italy,1974,Fossil fuels,101902
Italy,1975,Fossil fuels,96971
Italy,1976,Fossil fuels,114988
Italy,1977,Fossil fuels,106704
Italy,1978,Fossil fuels,119389
Italy,1979,Fossil fuels,126599
Italy,1980,Fossil fuels,132062
Italy,1981,Fossil fuels,129744
Italy,1982,Fossil fuels,130039
Italy,1983,Fossil fuels,129488
Italy,1984,Fossil fuels,126876
Italy,1985,Fossil fuels,130909
Italy,1986,Fossil fuels,135358
Italy,1987,Fossil fuels,154708
Italy,1988,Fossil fuels,156019
Italy,1989,Fossil fuels,169722
Italy,1990,Fossil fuels,178190
Italy,1991,Fossil fuels,172802
Italy,1992,Fossil fuels,176501
Italy,1993,Fossil fuels,174077
Italy,1994,Fossil fuels,180060
Italy,1995,Fossil fuels,195366
Italy,1996,Fossil fuels,192602
Italy,1997,Fossil fuels,199374
Italy,1998,Fossil fuels,206015
Italy,1999,Fossil fuels,206587
Italy,2000,Fossil fuels,217762
Italy,2001,Fossil fuels,215971
Italy,2002,Fossil fuels,227646
Italy,2003,Fossil fuels,237404
Italy,2004,Fossil fuels,239540
Italy,2005,Fossil fuels,245805
Italy,2006,Fossil fuels,254392
Italy,2007,Fossil fuels,257790
Italy,2008,Fossil fuels,252749
Italy,2009,Fossil fuels,216705
Italy,2010,Fossil fuels,218886
Italy,2011,Fossil fuels,214572
Italy,2012,Fossil fuels,202058
Italy,2013,Fossil fuels,172850
Italy,2014,Fossil fuels,154324
Italy,2015,Fossil fuels,169632
Italy,2016,Fossil fuels,176682
Italy,2017,Fossil fuels,186972
Italy,2018,Fossil fuels,170522
Italy,2019,Fossil fuels,173093
Italy,2020,Fossil fuels,160484
Italy,1971,Nuclear,3365
Italy,1972,Nuclear,3626
Italy,1973,Nuclear,3142
Italy,1974,Nuclear,3410
Italy,1975,Nuclear,3800
Italy,1976,Nuclear,3807
Italy,1977,Nuclear,3385
Italy,1978,Nuclear,4428
Italy,1979,Nuclear,2628
Italy,1980,Nuclear,2208
Italy,1981,Nuclear,2707
Italy,1982,Nuclear,6804
Italy,1983,Nuclear,5783
Italy,1984,Nuclear,6887
Italy,1985,Nuclear,7024
Italy,1986,Nuclear,8758
Italy,1987,Nuclear,174
Italy,1988,Nuclear,0
Italy,1989,Nuclear,0
Italy,1990,Nuclear,0
Italy,1991,Nuclear,0
Italy,1992,Nuclear,0
Italy,1993,Nuclear,0
Italy,1994,Nuclear,0
Italy,1995,Nuclear,0
Italy,1996,Nuclear,0
Italy,1997,Nuclear,0
Italy,1998,Nuclear,0
Italy,1999,Nuclear,0
Italy,2000,Nuclear,0
Italy,2001,Nuclear,0
Italy,2002,Nuclear,0
Italy,2003,Nuclear,0
Italy,2004,Nuclear,0
Italy,2005,Nuclear,0
Italy,2006,Nuclear,0
Italy,2007,Nuclear,0
Italy,2008,Nuclear,0
Italy,2009,Nuclear,0
Italy,2010,Nuclear,0
Italy,2011,Nuclear,0
Italy,2012,Nuclear,0
Italy,2013,Nuclear,0
Italy,2014,Nuclear,0
Italy,2015,Nuclear,0
Italy,2016,Nuclear,0
Italy,2017,Nuclear,0
Italy,2018,Nuclear,0
Italy,2019,Nuclear,0
Italy,2020,Nuclear,0
Italy,1971,Renewable sources,43288
Italy,1972,Renewable sources,45155
Italy,1973,Renewable sources,41368
Italy,1974,Renewable sources,42042
Italy,1975,Renewable sources,45007
Italy,1976,Renewable sources,42988
Italy,1977,Renewable sources,54869
Italy,1978,Renewable sources,49302
Italy,1979,Renewable sources,49772
Italy,1980,Renewable sources,49204
Italy,1981,Renewable sources,46503
Italy,1982,Renewable sources,44983
Italy,1983,Renewable sources,44838
Italy,1984,Renewable sources,45873
Italy,1985,Renewable sources,44304
Italy,1986,Renewable sources,44779
Italy,1987,Renewable sources,43410
Italy,1988,Renewable sources,44671
Italy,1989,Renewable sources,37258
Italy,1990,Renewable sources,34905
Italy,1991,Renewable sources,45539
Italy,1992,Renewable sources,45767
Italy,1993,Renewable sources,45223
Italy,1994,Renewable sources,48240
Italy,1995,Renewable sources,41458
Italy,1996,Renewable sources,46223
Italy,1997,Renewable sources,46206
Italy,1998,Renewable sources,46476
Italy,1999,Renewable sources,51315
Italy,2000,Renewable sources,50879
Italy,2001,Renewable sources,54347
Italy,2002,Renewable sources,48316
Italy,2003,Renewable sources,46866
Italy,2004,Renewable sources,53871
Italy,2005,Renewable sources,48440
Italy,2006,Renewable sources,50636
Italy,2007,Renewable sources,47716
Italy,2008,Renewable sources,58163
Italy,2009,Renewable sources,69255
Italy,2010,Renewable sources,76965
Italy,2011,Renewable sources,82963
Italy,2012,Renewable sources,92222
Italy,2013,Renewable sources,112010
Italy,2014,Renewable sources,120679
Italy,2015,Renewable sources,108905
Italy,2016,Renewable sources,108023
Italy,2017,Renewable sources,103898
Italy,2018,Renewable sources,114415
Italy,2019,Renewable sources,115847
Italy,2020,Renewable sources,116053
Italy,1971,Total,123920
Italy,1972,Total,133894
Italy,1973,Total,143916
Italy,1974,Total,147354
Italy,1975,Total,145778
Italy,1976,Total,161783
Italy,1977,Total,164958
Italy,1978,Total,173119
Italy,1979,Total,178999
Italy,1980,Total,183474
Italy,1981,Total,178954
Italy,1982,Total,181826
Italy,1983,Total,180109
Italy,1984,Total,179636
Italy,1985,Total,182237
Italy,1986,Total,188895
Italy,1987,Total,198292
Italy,1988,Total,200690
Italy,1989,Total,207115
Italy,1990,Total,213147
Italy,1991,Total,218449
Italy,1992,Total,222668
Italy,1993,Total,219745
Italy,1994,Total,228740
Italy,1995,Total,237364
Italy,1996,Total,239398
Italy,1997,Total,246524
Italy,1998,Total,253655
Italy,1999,Total,259255
Italy,2000,Total,269941
Italy,2001,Total,271893
Italy,2002,Total,277533
Italy,2003,Total,286278
Italy,2004,Total,295778
Italy,2005,Total,296841
Italy,2006,Total,307692
Italy,2007,Total,308223
Italy,2008,Total,313528
Italy,2009,Total,288335
Italy,2010,Total,298773
Italy,2011,Total,300648
Italy,2012,Total,297298
Italy,2013,Total,287906
Italy,2014,Total,278116
Italy,2015,Total,281560
Italy,2016,Total,287943
Italy,2017,Total,294004
Italy,2018,Total,287992
Italy,2019,Total,292018
Italy,2020,Total,279595
Japan,1971,Fossil fuels,290700
Japan,1972,Fossil fuels,331100
Japan,1973,Fossil fuels,388633
Japan,1974,Fossil fuels,354497
Japan,1975,Fossil fuels,364515
Japan,1976,Fossil fuels,389123
Japan,1977,Fossil fuels,424444
Japan,1978,Fossil fuels,427812
Japan,1979,Fossil fuels,433304
Japan,1980,Fossil fuels,400748
Japan,1981,Fossil fuels,403966
Japan,1982,Fossil fuels,384451
Japan,1983,Fossil fuels,404390
Japan,1984,Fossil fuels,424874
Japan,1985,Fossil fuels,411237
Japan,1986,Fossil fuels,407518
Japan,1987,Fossil fuels,434993
Japan,1988,Fossil fuels,462417
Japan,1989,Fossil fuels,501195
Japan,1990,Fossil fuels,541940
Japan,1991,Fossil fuels,547584
Japan,1992,Fossil fuels,559049
Japan,1993,Fossil fuels,525071
Japan,1994,Fossil fuels,590721
Japan,1995,Fossil fuels,571311
Japan,1996,Fossil fuels,582735
Japan,1997,Fossil fuels,578586
Japan,1998,Fossil fuels,564000
Japan,1999,Fossil fuels,602502
Japan,2000,Fossil fuels,615924
Japan,2001,Fossil fuels,603394
Japan,2002,Fossil fuels,647505
Japan,2003,Fossil fuels,678933
Japan,2004,Fossil fuels,666750
Japan,2005,Fossil fuels,676969
Japan,2006,Fossil fuels,669788
Japan,2007,Fossil fuels,750392
Japan,2008,Fossil fuels,722976
Japan,2009,Fossil fuels,680158
Japan,2010,Fossil fuels,740333
Japan,2011,Fossil fuels,862466
Japan,2012,Fossil fuels,941855
Japan,2013,Fossil fuels,943448
Japan,2014,Fossil fuels,912158
Japan,2015,Fossil fuels,868911
Japan,2016,Fossil fuels,858194
Japan,2017,Fossil fuels,835131
Japan,2018,Fossil fuels,784148
Japan,2019,Fossil fuels,750830
Japan,2020,Fossil fuels,750746
Japan,1971,Nuclear,8000
Japan,1972,Nuclear,9500
Japan,1973,Nuclear,9707
Japan,1974,Nuclear,19699
Japan,1975,Nuclear,25125
Japan,1976,Nuclear,34079
Japan,1977,Nuclear,31659
Japan,1978,Nuclear,59313
Japan,1979,Nuclear,70393
Japan,1980,Nuclear,82591
Japan,1981,Nuclear,87820
Japan,1982,Nuclear,102430
Japan,1983,Nuclear,114291
Japan,1984,Nuclear,134264
Japan,1985,Nuclear,159578
Japan,1986,Nuclear,168304
Japan,1987,Nuclear,187758
Japan,1988,Nuclear,178659
Japan,1989,Nuclear,182869
Japan,1990,Nuclear,202272
Japan,1991,Nuclear,213460
Japan,1992,Nuclear,223259
Japan,1993,Nuclear,249256
Japan,1994,Nuclear,269127
Japan,1995,Nuclear,291254
Japan,1996,Nuclear,302201
Japan,1997,Nuclear,319177
Japan,1998,Nuclear,332343
Japan,1999,Nuclear,316616
Japan,2000,Nuclear,322050
Japan,2001,Nuclear,319859
Japan,2002,Nuclear,295095
Japan,2003,Nuclear,240013
Japan,2004,Nuclear,282442
Japan,2005,Nuclear,304755
Japan,2006,Nuclear,303426
Japan,2007,Nuclear,263832
Japan,2008,Nuclear,258128
Japan,2009,Nuclear,279750
Japan,2010,Nuclear,288230
Japan,2011,Nuclear,101761
Japan,2012,Nuclear,15939
Japan,2013,Nuclear,9303
Japan,2014,Nuclear,0
Japan,2015,Nuclear,9437
Japan,2016,Nuclear,18060
Japan,2017,Nuclear,32912
Japan,2018,Nuclear,64929
Japan,2019,Nuclear,63779
Japan,2020,Nuclear,38752
Japan,1971,Renewable sources,84200
Japan,1972,Renewable sources,85100
Japan,1973,Renewable sources,67047
Japan,1974,Renewable sources,82780
Japan,1975,Renewable sources,83506
Japan,1976,Renewable sources,83790
Japan,1977,Renewable sources,73268
Japan,1978,Renewable sources,70647
Japan,1979,Renewable sources,81643
Japan,1980,Renewable sources,89192
Japan,1981,Renewable sources,88490
Japan,1982,Renewable sources,91498
Japan,1983,Renewable sources,95304
Japan,1984,Renewable sources,83711
Japan,1985,Renewable sources,95574
Japan,1986,Renewable sources,94620
Japan,1987,Renewable sources,89598
Japan,1988,Renewable sources,106278
Japan,1989,Renewable sources,108789
Japan,1990,Renewable sources,97806
Japan,1991,Renewable sources,105256
Japan,1992,Renewable sources,91276
Japan,1993,Renewable sources,103495
Japan,1994,Renewable sources,75331
Japan,1995,Renewable sources,91097
Japan,1996,Renewable sources,88539
Japan,1997,Renewable sources,98669
Japan,1998,Renewable sources,100570
Japan,1999,Renewable sources,96500
Japan,2000,Renewable sources,96981
Japan,2001,Renewable sources,94087
Japan,2002,Renewable sources,94309
Japan,2003,Renewable sources,109408
Japan,2004,Renewable sources,109122
Japan,2005,Renewable sources,96788
Japan,2006,Renewable sources,109029
Japan,2007,Renewable sources,95474
Japan,2008,Renewable sources,98525
Japan,2009,Renewable sources,100137
Japan,2010,Renewable sources,106460
Japan,2011,Renewable sources,109836
Japan,2012,Renewable sources,103665
Japan,2013,Renewable sources,114477
Japan,2014,Renewable sources,129698
Japan,2015,Renewable sources,146098
Japan,2016,Renewable sources,151522
Japan,2017,Renewable sources,168024
Japan,2018,Renewable sources,175130
Japan,2019,Renewable sources,186258
Japan,2020,Renewable sources,194877
Japan,1971,Total,382900
Japan,1972,Total,425700
Japan,1973,Total,465387
Japan,1974,Total,456976
Japan,1975,Total,473146
Japan,1976,Total,506992
Japan,1977,Total,529371
Japan,1978,Total,557772
Japan,1979,Total,585340
Japan,1980,Total,572531
Japan,1981,Total,580276
Japan,1982,Total,578714
Japan,1983,Total,614392
Japan,1984,Total,643359
Japan,1985,Total,666941
Japan,1986,Total,671104
Japan,1987,Total,713011
Japan,1988,Total,748135
Japan,1989,Total,793685
Japan,1990,Total,861542
Japan,1991,Total,886501
Japan,1992,Total,893584
Japan,1993,Total,897985
Japan,1994,Total,956656
Japan,1995,Total,976636
Japan,1996,Total,996999
Japan,1997,Total,1019478
Japan,1998,Total,1016495
Japan,1999,Total,1035863
